Sentence #	Word	Pos	Tag
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	.	Z	O
Sentence: 1573	Trajkov	Npmsn	B-per
	je	Var3s	O
	istakao	Vmp-sm	O
	da	Cs	O
	je	Var3s	O
	namera	Ncfsn	O
	Bugarske	Npfsg	B-loc
	da	Cs	O
	zadrži	Vmr3s	O
	50	Mdc	O
	odsto	Rgp	O
	udela	Ncmsg	O
	u	Sl	O
	elektrani	Ncfsl	O
	Belene	Npnsn	B-loc
	,	Z	O
	čija	Pi-fsn	O
	bi	Vaa3s	O
	izgradnja	Ncfsn	O
	mogla	Vmp-sf	O
	da	Cs	O
	košta	Vmr3s	O
	10	Mdc	O
	milijardi	Ncfpg	O
	evra	Ncmpg	O
	.	Z	O
Sentence: 1574	Plan	Ncmsn	O
	je	Var3s	O
	da	Cs	O
	Rusija	Npfsn	B-loc
	ima	Vmr3s	O
	15	Mdc	O
	do	Sg	O
	20	Mdc	O
	odsto	Rgp	O
	deonica	Ncfpg	O
	u	Sa	O
	zamenu	Ncfsa	O
	za	Sa	O
	kredit	Ncmsan	O
	od	Sg	O
	skoro	Rgp	O
	2	Mdc	O
	milijarde	Ncfsg	O
	evra	Ncmpg	O
	.	Z	O
Sentence: 1575	Međutim	Rgp	O
	,	Z	O
	u	Sl	O
	izveštajima	Ncmpl	O
	ruskih	Agpmpgy	O
	medija	Ncmpg	O
	od	Sg	O
	prošle	Agpfsgy	O
	nedelje	Ncfsg	O
	navodi	Vmr3s	O
	se	Px--sa	O
	da	Cs	O
	bi	Vaa3s	O
	zemlja	Ncfsn	O
	možda	Rgp	O
	na	Sl	O
	kraju	Ncmsl	O
	mogla	Vmp-sf	O
	da	Cs	O
	ima	Vmr3s	O
	80	Mdc	O
	odsto	Rgp	O
	udela	Ncmsg	O
	u	Sl	O
	elektrani	Ncfsl	O
	.	Z	O
Sentence: 1576	"	Z	O
	Postoji	Vmr3s	O
	opcija	Ncfsn	O
	da	Cs	O
	bugarska	Agpfsny	O
	država	Ncfsn	O
	otkupi	Vmr3s	O
	taj	Pd-msan	O
	udeo	Ncmsan	O
	,	Z	O
	ali	Cc	O
	ako	Cs	O
	Sofija	Npfsn	B-loc
	odluči	Vmr3s	O
	da	Cs	O
	je	Var3s	O
	ne	Qz	O
	iskoristi	Vmr3s	O
	,	Z	O
	Moskva	Npfsn	B-loc
	će	Var3s	O
	izgraditi	Vmn	O
	nuklearnu	Agpfsay	O
	elektranu	Ncfsa	O
	i	Cc	O
	preuzeti	Vmn	O
	većinski	Agpmsayn	O
	udeo	Ncmsan	O
	u	Sl	O
	njoj	Pp3fsl	O
	"	Z	O
	,	Z	O
	izvestio	Vmp-sm	O
	je	Var3s	O
	ruski	Agpmsny	O
	dnevnik	Ncmsn	O
	Komersant	Npmsn	B-org
	.	Z	O
Sentence: 1577	Bugarska	Npfsn	B-loc
	je	Var3s	O
	skoro	Rgp	O
	potpuno	Rgp	O
	zavisna	Agpfsny	O
	od	Sg	O
	ruske	Agpfsgy	O
	nafte	Ncfsg	O
	i	Cc	O
	gasa	Ncmpg	O
	.	Z	O
Sentence: 1578	Ako	Cs	O
	se	Px--sa	O
	projekat	Ncmsn	O
	Belene	Npnsn	B-loc
	ostvari	Vmr3s	O
	,	Z	O
	mogla	Vmp-sf	O
	bi	Vaa3s	O
	da	Cs	O
	postane	Vmr3s	O
	prva	Mlofsn	O
	zemlja	Ncfsn	O
	EU	Npmsn	B-org
	sa	Si	O
	nuklearnom	Agpfsiy	O
	elektranom	Ncfsi	O
	koja	Pi-fsn	O
	je	Var3s	O
	u	Sl	O
	vlasništvu	Ncnsl	O
	Rusije	Npfsg	B-loc
	.	Z	O
Sentence: 1579	Roan	Npmsn	B-per
	počinje	Vmr3s	O
	misiju	Ncfsa	O
	utvrđivanja	Ncnsg	O
	činjenica	Ncfpg	O
	u	Sl	O
	Prištini	Npfsl	B-loc
	i	Cc	O
	Beogradu	Npmsl	B-loc
Sentence: 1580	S	Si	O
	obzirom	Ncmsi	O
	da	Cs	O
	se	Px--sa	O
	ovog	Pd-msg	O
	meseca	Ncmsg	O
	očekuje	Vmr3s	O
	još	Rgp	O
	jedna	Mlcfsn	O
	runda	Ncfsn	O
	razgovora	Ncmpg	O
	o	Sl	O
	zaštiti	Ncfsl	O
	kulturnih	Agpmpgy	O
	i	Cc	O
	verskih	Agpmpgy	O
	spomenika	Ncmpg	O
	,	Z	O
	zamenik	Ncmsn	O
	specijalnog	Agpmsgy	O
	izaslanika	Ncmsg	O
	UN-a	Npmsg	B-org
	Albert	Npmsn	B-per
	Roan	Npmsn	I-per
	pokušava	Vmr3s	O
	da	Cs	O
	pomiri	Vmr3s	O
	stavove	Ncmpa	O
	Beograda	Npmsg	B-loc
	i	Cc	O
	Prištine	Npfsg	B-loc
	o	Sl	O
	tom	Pd-nsl	O
	i	Cc	O
	drugim	Mlonpl	O
	pitanjima	Ncnpl	O
	.	Z	O
Sentence: 1581	Albert	Npmsn	B-per
	Roan	Npmsn	I-per
	,	Z	O
	zamenik	Ncmsn	O
	specijalnog	Agpmsgy	O
	izaslanika	Ncmsg	O
	UN-a	Npmsg	B-org
	za	Sa	O
	proces	Ncmsan	O
	utvrđivanja	Ncnsg	O
	statusa	Ncmsg	O
	Kosova	Npnsg	B-loc
	,	Z	O
	sastao	Vmp-sm	O
	se	Px--sa	O
	u	Sa	O
	četvrtak	Ncmsan	O
	(	Z	O
	6.	Mdo	O
	jula	Ncmsg	O
	)	Z	O
	u	Sl	O
	Prištini	Npfsl	B-loc
	sa	Si	O
	predsednikom	Ncmsi	O
	Kosova	Npnsg	B-loc
	Fatmirom	Npmsi	B-per
	Sejdiuom	Npmsi	I-per
	.	Z	O
Sentence: 1582	Zamenik	Ncmsn	O
	specijalnog	Agpmsgy	O
	izaslanika	Ncmsg	O
	UN-a	Npmsg	B-org
	Albert	Npmsn	B-per
	Roan	Npmsn	I-per
	doputovao	Vmp-sm	O
	je	Var3s	O
	u	Sa	O
	sredu	Ncfsa	O
	(	Z	O
	5.	Mdo	O
	jula	Ncmsg	O
	)	Z	O
	na	Sa	O
	Kosovo	Npnsa	B-loc
	da	Cs	O
	razgovara	Vmr3s	O
	o	Sl	O
	sedmoj	Mlofsl	O
	rundi	Ncfsl	O
	pregovora	Ncmpg	O
	između	Sg	O
	Beograda	Npmsg	B-loc
	i	Cc	O
	Prištine	Npfsg	B-loc
	koja	Pi-fsn	O
	će	Var3s	O
	se	Px--sa	O
	odnositi	Vmn	O
	na	Sa	O
	kulturno	Agpnsay	O
	i	Cc	O
	versko	Agpnsay	O
	nasleđe	Ncnsa	O
	.	Z	O
Sentence: 1583	Sledeća	Agpfsny	O
	runda	Ncfsn	O
	je	Var3s	O
	prvobitno	Rgp	O
	bila	Vap-sf	O
	zakazana	Appfsny	O
	za	Sa	O
	11.	Mdo	O
	jul	Ncmsan	O
	u	Sl	O
	Beču	Npmsl	B-loc
	,	Z	O
	ali	Cc	O
	je	Var3s	O
	odložena	Appfsny	O
	na	Sa	O
	zahtev	Ncmsan	O
	Beograda	Npmsg	B-loc
	.	Z	O
Sentence: 1584	Roan	Npmsn	B-per
	je	Var3s	O
	u	Sa	O
	sredu	Ncfsa	O
	posetio	Vmp-sm	O
	nekoliko	Rgp	O
	srpskih	Agpnpgy	O
	sela	Ncnpg	O
	na	Sl	O
	Kosovu	Npnsl	B-loc
	i	Cc	O
	manastir	Ncmsan	O
	Dečani	Npmsn	B-loc
	,	Z	O
	gde	Rgp	O
	je	Var3s	O
	razgovarao	Vmp-sm	O
	sa	Si	O
	stanovnicima	Ncmpi	O
	i	Cc	O
	verskim	Agpmpiy	O
	liderima	Ncmpi	O
	Srpske	Agpfsgy	B-org
	pravoslavne	Agpfsgy	I-org
	crkve	Ncfsg	I-org
	.	Z	O
Sentence: 1585	Njegova	Ps3fsn	O
	turneja	Ncfsn	O
	deo	Ncmsn	O
	je	Var3s	O
	nastojanja	Ncnsg	O
	zamenika	Ncmsg	O
	specijalnog	Agpmsgy	O
	izaslanika	Ncmsg	O
	da	Cs	O
	pomiri	Vmr3s	O
	stavove	Ncmpa	O
	Beograda	Npmsg	B-loc
	i	Cc	O
	Prištine	Npfsg	B-loc
	o	Sl	O
	zaštićenim	Agpfply	O
	zonama	Ncfpl	O
	za	Sa	O
	kulturne	Agpmpay	O
	i	Cc	O
	verske	Agpmpay	O
	spomenike	Ncmpa	O
	,	Z	O
	stvaranju	Ncnsl	O
	srpskih	Agpfpgy	O
	opština	Ncfpg	O
	i	Cc	O
	drugim	Mlonpl	O
	pitanjima	Ncnpl	O
	.	Z	O
Sentence: 1586	On	Pp3msn	O
	je	Var3s	O
	sa	Si	O
	sobom	Px--si	O
	doneo	Vmp-sm	O
	12	Mdc	O
	mapa	Ncfpg	O
	na	Sl	O
	kojima	Pi-fpl	O
	su	Var3p	O
	prikazane	Appfpny	O
	potencijalne	Agpfpny	O
	zaštićene	Agpfpny	O
	zone	Ncfpn	O
	.	Z	O
Sentence: 1587	Dve	Mlsf-n	O
	strane	Ncfsg	O
	su	Var3p	O
	se	Px--sa	O
	složile	Vmp-pf	O
	oko	Sg	O
	osnovnih	Agpmpgy	O
	principa	Ncmpg	O
	vezanih	Agpfpgy	O
	za	Sa	O
	zaštitu	Ncfsa	O
	kulturnog	Agpnsgy	O
	i	Cc	O
	verskog	Agpnsgy	O
	nasleđa	Ncnsg	O
	,	Z	O
	mada	Cs	O
	se	Px--sa	O
	i	Cc	O
	dalje	Rgc	O
	razlikuju	Vmr3p	O
	u	Sl	O
	pogledu	Ncmsl	O
	mnogih	Agpmpgy	O
	detalja	Ncmpg	O
	,	Z	O
	uključujući	Rr	O
	i	Cc	O
	to	Pd-nsn	O
	ko	Pi-msn	O
	treba	Vmr3s	O
	da	Cs	O
	ima	Vmr3s	O
	nadležnost	Ncfsa	O
	.	Z	O
Sentence: 1588	Kada	Rgp	O
	je	Var3s	O
	reč	Ncfsn	O
	o	Sl	O
	širem	Agcnsly	O
	pitanju	Ncnsl	O
	decentralizacije	Ncfsg	O
	,	Z	O
	oni	Pp3mpn	O
	ostaju	Vmr3p	O
	daleko	Rgp	O
	udaljeni	Appmpny	O
	u	Sl	O
	svojim	Px-mpl	O
	stavovima	Ncmpl	O
	.	Z	O
Sentence: 1589	Srpska	Agpfsny	O
	delegacija	Ncfsn	O
	pozvala	Vmp-sf	O
	je	Var3s	O
	na	Sa	O
	uspostavljanje	Ncnsa	O
	brojnih	Agpfpgy	O
	autonomnih	Agpfpgy	O
	opština	Ncfpg	O
	povezanih	Agpfpgy	O
	međusobno	Rgp	O
	i	Cc	O
	sa	Si	O
	Beogradom	Npmsi	B-loc
	,	Z	O
	dok	Cs	O
	se	Px--sa	O
	Priština	Npfsn	B-loc
	protivi	Vmr3s	O
	pokušajima	Ncmpd	O
	"	Z	O
	podele	Ncfsg	O
	"	Z	O
	po	Sl	O
	etničkim	Agpfply	O
	linijama	Ncfpl	O
	.	Z	O
Sentence: 1590	"	Z	O
	Neće	Var3s	O
	biti	Van	O
	potpisivanja	Ncnsg	O
	sporazuma	Ncmsg	O
	o	Sl	O
	pitanju	Ncnsl	O
	kulturnog	Agpnsgy	O
	i	Cc	O
	verskog	Agpnsgy	O
	nasleđa	Ncnsg	O
	i	Cc	O
	o	Sl	O
	procesu	Ncmsl	O
	decentralizacije	Ncfsg	O
	,	Z	O
	ali	Cc	O
	ćemo	Var1p	O
	pokušati	Vmn	O
	da	Cs	O
	približimo	Vmr1p	O
	stavove	Ncmpa	O
	dve	Pd-fsg	O
	strane	Ncfsg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Roan	Npmsn	B-per
	.	Z	O
Sentence: 1591	On	Pp3msn	O
	je	Var3s	O
	takođe	Rgp	O
	pozvao	Vmp-sm	O
	kosovske	Agpmpay	O
	lidere	Ncmpa	O
	da	Cs	O
	pojačaju	Vmr3p	O
	svoju	Px-fsa	O
	posvećenost	Ncfsa	O
	ispunjavanju	Ncnsd	O
	standarda	Ncmpg	O
	koje	Pi-mpa	O
	su	Var3p	O
	odredile	Vmp-pf	O
	UN	Npmpn	B-org
	.	Z	O
Sentence: 1592	"	Z	O
	Najvažnija	Agsnpny	O
	su	Var3p	O
	dva	Mlc	O
	standarda	Ncmsg	O
	:	Z	O
	sloboda	Ncfsn	O
	kretanja	Ncnsg	O
	i	Cc	O
	održivi	Agpmsny	O
	povratak	Ncmsn	O
	.	Z	O
Sentence: 1593	Međutim	Rgp	O
	treba	Vmr3s	O
	da	Cs	O
	vidimo	Vmr1p	O
	veću	Agcfsay	O
	posvećenost	Ncfsa	O
	tim	Pd-npd	O
	pitanjima	Ncnpd	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	.	Z	O
Sentence: 1594	Roanova	Aspfsny	B-deriv-per
	poseta	Ncfsn	O
	dolazi	Vmr3s	O
	uoči	Sg	O
	konsultacija	Ncfpg	O
	specijalnog	Agpmsgy	O
	izaslanika	Ncmsg	O
	UN-a	Npmsg	B-org
	Martija	Npmsg	B-per
	Ahtisarija	Npmsg	I-per
	sa	Si	O
	Savetom	Ncmsi	B-org
	bezbednosti	Ncfsg	I-org
	sredinom	Sg	O
	jula	Ncmsg	O
	,	Z	O
	kada	Rgp	O
	će	Var3s	O
	on	Pp3msn	O
	,	Z	O
	kako	Rgp	O
	se	Px--sa	O
	očekuje	Vmr3s	O
	,	Z	O
	pozvati	Vmn	O
	delegacije	Ncfpa	O
	kosovskih	Agpmpgy	O
	Albanaca	Npmpg	B-per
	i	Cc	O
	Srbije	Npfsg	B-loc
	da	Cs	O
	razmotre	Vmr3p	O
	budući	Agpmsayn	O
	status	Ncmsan	O
	Kosova	Npnsg	B-loc
	kasnije	Rgc	O
	ovog	Pd-msg	O
	meseca	Ncmsg	O
	.	Z	O
Sentence: 1595	Još	Rgp	O
	uvek	Rgp	O
	tehnički	Agpmsny	O
	deo	Ncmsn	O
	Srbije	Npfsg	B-loc
	,	Z	O
	Kosovo	Npnsn	B-loc
	je	Var3s	O
	pod	Si	O
	upravom	Ncfsi	O
	UN-a	Npmsg	B-org
	od	Sg	O
	vazdušne	Agpfsgy	O
	kampanje	Ncfsg	O
	NATO-a	Npmsg	B-org
	1999.	Mdo	O
	godine	Ncfsg	O
	koja	Pi-fsn	O
	je	Var3s	O
	primorala	Vmp-sf	O
	srpske	Agpfpay	O
	snage	Ncfpa	O
	da	Cs	O
	odu	Vmr3p	O
	iz	Sg	O
	pokrajine	Ncfsg	O
	.	Z	O
Sentence: 1596	Albanska	Agpfsny	O
	većina	Ncfsn	O
	na	Sl	O
	Kosovu	Npnsl	B-loc
	u	Sl	O
	ogromnom	Agpmsly	O
	broju	Ncmsl	O
	podržava	Vmr3s	O
	nezavisnost	Ncfsa	O
	,	Z	O
	dok	Cs	O
	Beograd	Npmsn	B-loc
	teži	Vmr3s	O
	nekom	Pi-msd	O
	vidu	Ncmsd	O
	daljeg	Agcmsgy	O
	suvereniteta	Ncmsg	O
	.	Z	O
Sentence: 1597	Američki	Agpmsny	O
	ambasador	Ncmsn	O
	u	Sl	O
	Beogradu	Npmsl	B-loc
	Majkl	Npmsn	B-per
	Polt	Npmsn	I-per
	rekao	Vmp-sm	O
	je	Var3s	O
	ove	Pd-fsg	O
	nedelje	Ncfsg	O
	da	Cs	O
	je	Var3s	O
	nezavisnost	Ncfsn	O
	"	Z	O
	jedan	Mlcmsn	O
	od	Sg	O
	potencijalnih	Agpmpgy	O
	ishoda	Ncmpg	O
	"	Z	O
	i	Cc	O
	da	Cs	O
	Srbija	Npfsn	B-loc
	neće	Var3s	O
	promeniti	Vmn	O
	gledište	Ncnsa	O
	međunarodne	Agpfsgy	O
	zajednice	Ncfsg	O
	ponavljajući	Rr	O
	da	Cs	O
	je	Var3s	O
	to	Pd-nsn	O
	neprihvatljivo	Agpnsny	O
	.	Z	O
Sentence: 1598	Obe	Mlsf-n	O
	strane	Ncfsg	O
	moraće	Vmf3s	O
	da	Cs	O
	naprave	Vmr3p	O
	ustupke	Ncmpa	O
	,	Z	O
	ukazao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	ponovivši	Rr	O
	da	Cs	O
	je	Var3s	O
	stav	Ncmsn	O
	Vašingtona	Npmsg	B-loc
	da	Cs	O
	rešenje	Ncnsn	O
	treba	Vmr3s	O
	da	Cs	O
	se	Px--sa	O
	pronađe	Vmr3s	O
	do	Sg	O
	kraja	Ncmsg	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1599	Ni	Qo	O
	Beograd	Npmsn	B-loc
	ni	Qo	O
	Priština	Npfsn	B-loc
	neće	Var3s	O
	moći	Vmn	O
	da	Cs	O
	postignu	Vmr3p	O
	sve	Pi-nsa	O
	što	Pi3n-a	O
	hoće	Vmr3p	O
	,	Z	O
	zaključio	Vmp-sm	O
	je	Var3s	O
	Polt	Npmsn	B-per
	.	Z	O
Sentence: 1600	Milčo	Npmsn	B-per
	Mančevski	Npmsn	I-per
	pokušava	Vmr3s	O
	da	Cs	O
	napravi	Vmr3s	O
	"	Z	O
	pravi	Agpmsayn	O
	evropski	Agpmsayn	O
	film	Ncmsan	O
	"	Z	O
Sentence: 1601	Poznati	Agpmsny	O
	makedonski	Agpmsny	O
	režiser	Ncmsn	O
	Milčo	Npmsn	B-per
	Mančevski	Npmsn	I-per
	počeo	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	radi	Vmr3s	O
	na	Sl	O
	svom	Px-msl	O
	trećem	Mlomsl	O
	igranom	Agpmsly	O
	filmu	Ncmsl	O
	"	Z	O
	Kosti	Ncfpn	B-misc
	"	Z	O
	.	Z	O
Sentence: 1602	To	Pd-nsn	O
	je	Var3s	O
	urbana	Agpfsny	O
	ljubavna	Agpfsny	O
	priča	Ncfsn	O
	,	Z	O
	a	Cc	O
	igraju	Vmr3p	O
	samo	Rgp	O
	makedonski	Agpmpny	O
	glumci	Ncmpn	O
	.	Z	O
Sentence: 1603	Makedonski	Agpmsny	O
	režiser	Ncmsn	O
	Milčo	Npmsn	B-per
	Mančevski	Npmsn	I-per
	(	Z	O
	u	Sl	O
	sredini	Ncfsl	O
	)	Z	O
	počeo	Vmp-sm	O
	je	Var3s	O
	snimanje	Ncnsa	O
	svog	Px-msg	O
	trećeg	Mlomsg	O
	igranog	Agpmsgy	O
	filma	Ncmsg	O
	"	Z	O
	Kosti	Ncfpn	B-misc
	"	Z	O
	.	Z	O
Sentence: 1604	Najpoznatiji	Agsmsny	O
	makedonski	Agpmsny	O
	režiser	Ncmsn	O
	Milčo	Npmsn	B-per
	Mančevski	Npmsn	I-per
	počeo	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	radi	Vmr3s	O
	na	Sl	O
	svom	Px-msl	O
	trećem	Mlomsl	O
	igranom	Agpmsly	O
	filmu	Ncmsl	O
	"	Z	O
	Kosti	Ncfpn	B-misc
	"	Z	O
	.	Z	O
Sentence: 1605	Prva	Mlofsn	O
	scena	Ncfsn	O
	snimljena	Appfsny	O
	je	Var3s	O
	17.	Mdo	O
	juna	Ncmsg	O
	u	Sl	O
	bivšoj	Agpfsly	O
	fabrici	Ncfsl	O
	Hemteks	Npmsn	B-org
	.	Z	O
Sentence: 1606	To	Pd-nsn	O
	je	Var3s	O
	prvi	Mlomsn	O
	igrani	Agpmsny	O
	film	Ncmsn	O
	Mančevskog	Npmsg	B-per
	koji	Pi-msn	O
	će	Var3s	O
	u	Sl	O
	celini	Ncfsl	O
	biti	Van	O
	snimljen	Appmsnn	O
	u	Sl	O
	Makedoniji	Npfsl	B-loc
	,	Z	O
	mada	Cs	O
	su	Var3p	O
	Italija	Npfsn	B-loc
	,	Z	O
	Nemačka	Npfsn	B-loc
	,	Z	O
	Bugarska	Npfsn	B-loc
	i	Cc	O
	Španija	Npfsn	B-loc
	partneri	Ncmpn	O
	u	Sl	O
	tom	Pd-msl	O
	projektu	Ncmsl	O
	.	Z	O
Sentence: 1607	"	Z	O
	Važne	Agpfpny	O
	su	Var3p	O
	dve	Mlcf-n	O
	stvari	Ncfsg	O
	"	Z	O
	,	Z	O
	kaže	Vmr3s	O
	režiser	Ncmsn	O
	.	Z	O
Sentence: 1608	"	Z	O
	Prvo	Rgp	O
	da	Cs	O
	se	Px--sa	O
	napravi	Vmr3s	O
	dobar	Agpmsnn	O
	film	Ncmsn	O
	koji	Pi-msn	O
	će	Var3s	O
	izazvati	Vmn	O
	toplinu	Ncfsa	O
	u	Sl	O
	srcima	Ncnpl	O
	gledalaca	Ncmpg	O
	,	Z	O
	a	Cc	O
	drugo	Rgp	O
	da	Cs	O
	se	Px--sa	O
	snimi	Vmr3s	O
	po	Sl	O
	standardima	Ncmpl	O
	koji	Pi-mpn	O
	će	Var3s	O
	mu	Pp3msd	O
	doneti	Vmn	O
	opis	Ncmsan	O
	pravog	Agpmsgy	O
	evropskog	Agpmsgy	O
	filma	Ncmsg	O
	.	Z	O
	"	Z	O
Sentence: 1609	Film	Ncmsn	O
	,	Z	O
	koji	Pi-msn	O
	ima	Vmr3s	O
	podršku	Ncfsa	O
	ministarstva	Ncnsg	O
	kulture	Ncfsg	O
	i	Cc	O
	Evroimidža	Npmsg	B-org
	,	Z	O
	jeste	Var3s	O
	urbana	Agpfsny	O
	ljubavna	Agpfsny	O
	priča	Ncfsn	O
	o	Sl	O
	mladom	Agpmsly	O
	doktoru	Ncmsl	O
	koji	Pi-msn	O
	se	Px--sa	O
	vraća	Vmr3s	O
	u	Sa	O
	prošlost	Ncfsa	O
	posle	Sg	O
	automobilske	Agpfsgy	O
	nesreće	Ncfsg	O
	.	Z	O
Sentence: 1610	Očekuje	Vmr3s	O
	se	Px--sa	O
	da	Cs	O
	snimanje	Ncnsn	O
	bude	Var3s	O
	završeno	Appnsny	O
	do	Sg	O
	kraja	Ncmsg	O
	leta	Ncnsg	O
	,	Z	O
	a	Cc	O
	montaža	Ncfsn	O
	bi	Vaa3s	O
	trebalo	Vmp-sn	O
	da	Cs	O
	bude	Var3s	O
	gotova	Agpfsny	O
	do	Sg	O
	aprila	Ncmsg	O
	sledeće	Agpfsgy	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1611	Sudbina	Ncfsn	O
	filma	Ncmsg	O
	potom	Rgp	O
	će	Var3s	O
	zavisiti	Vmn	O
	od	Sg	O
	distributera	Ncmpg	O
	.	Z	O
Sentence: 1612	Jedan	Mlcmsn	O
	od	Sg	O
	njih	Pp3-pg	O
	,	Z	O
	Film	Ncmsn	B-org
	Internešnal	Npmsn	I-org
	Bavarska	Npfsn	I-org
	iz	Sg	O
	Nemačke	Npfsg	B-loc
	već	Rgp	O
	je	Var3s	O
	ušao	Vmp-sm	O
	u	Sa	O
	igru	Ncfsa	O
	kao	Cs	O
	potencijalni	Agpmsny	O
	distributer	Ncmsn	O
	.	Z	O
Sentence: 1613	Film	Ncmsn	O
	je	Var3s	O
	okupio	Vmp-sm	O
	70	Mdc	O
	glumaca	Ncmpg	O
	i	Cc	O
	snima	Vmr3s	O
	se	Px--sa	O
	na	Sa	O
	80	Mdc	O
	lokacija	Ncfpg	O
	.	Z	O
Sentence: 1614	Te	Pd-fsg	O
	lokacije	Ncfsg	O
	se	Px--sa	O
	uglavnom	Rgp	O
	nalaze	Vmr3p	O
	u	Sl	O
	Skoplju	Npnsl	B-loc
	,	Z	O
	mada	Cs	O
	su	Var3p	O
	među	Si	O
	njima	Pp3-pi	O
	i	Cc	O
	Štip	Npmsn	B-loc
	,	Z	O
	Ohrid	Npmsn	B-loc
	,	Z	O
	Demir	Npmsn	B-loc
	Kapija	Ncfsn	I-loc
	i	Cc	O
	planina	Ncfsn	O
	Bistra	Npfsn	B-loc
	.	Z	O
Sentence: 1615	Direktor	Ncmsn	O
	fotografije	Ncfsg	O
	Fabio	Npmsn	B-per
	Ćančeti	Npmsn	I-per
	jedan	Mlcmsn	O
	je	Var3s	O
	od	Sg	O
	najpoznatijih	Agsmpgy	O
	snimatelja	Ncmpg	O
	u	Sl	O
	Italiji	Npfsl	B-loc
	.	Z	O
Sentence: 1616	Poljski	Agpmsny	O
	kompozitor	Ncmsn	O
	Zbignjev	Npmsn	B-per
	Prajsner	Npmsn	I-per
	,	Z	O
	poznat	Agpmsnn	O
	po	Sl	O
	svom	Px-msl	O
	radu	Ncmsl	O
	sa	Si	O
	režiserom	Ncmsi	O
	Kristofom	Npmsi	B-per
	Kišlovskim	Npmsi	I-per
	,	Z	O
	zadužen	Appmsnn	O
	je	Var3s	O
	za	Sa	O
	muziku	Ncfsa	O
	,	Z	O
	a	Cc	O
	Judžin	Npmsn	B-per
	Geriti	Npmsn	I-per
	koji	Pi-msn	O
	je	Var3s	O
	učestvovao	Vmp-sm	O
	u	Sl	O
	snimanju	Ncnsl	O
	"	Z	O
	Avijatičara	Npmsg	B-misc
	"	Z	O
	za	Sa	O
	ton	Ncmsan	O
	.	Z	O
Sentence: 1617	Mančevski	Npmsn	B-per
	se	Px--sa	O
	proslavio	Vmp-sm	O
	filmom	Ncmsi	O
	"	Z	O
	Pre	Sg	B-misc
	kiše	Ncfsg	I-misc
	"	Z	O
	koji	Pi-msn	O
	je	Var3s	O
	osvojio	Vmp-sm	O
	Zlatnog	Agpmsayy	B-misc
	lava	Ncmsay	I-misc
	na	Sl	O
	Filmskom	Agpmsly	B-misc
	festivalu	Ncmsl	I-misc
	u	Sl	I-misc
	Veneciji	Npfsl	I-misc
	1998.	Mdo	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 1618	U	Sl	O
	njegovom	Ps3msl	O
	narednom	Agpmsly	O
	filmu	Ncmsl	O
	"	Z	O
	Prašina	Ncfsn	B-misc
	"	Z	O
	glavne	Agpfpny	O
	uloge	Ncfpn	O
	bile	Vap-pf	O
	su	Var3p	O
	poverene	Appfpny	O
	stranim	Agpmpdy	O
	glumcima	Ncmpd	O
	.	Z	O
Sentence: 1619	Zvezda	Ncfsn	O
	NBA	Npmsn	B-org
	Vlade	Npmsn	B-per
	Divac	Npmsn	I-per
	"	Z	O
	zakucao	Vmp-sm	O
